time,cmd_revolute_1_deg,pos_revolute_1_deg,vel_revolute_1_degps,torque_revolute_1_Nm,cmd_revolute_2_deg,pos_revolute_2_deg,vel_revolute_2_degps,torque_revolute_2_Nm,cmd_revolute_3_deg,pos_revolute_3_deg,vel_revolute_3_degps,torque_revolute_3_Nm,cmd_revolute_4_deg,pos_revolute_4_deg,vel_revolute_4_degps,torque_revolute_4_Nm,cmd_revolute_5_deg,pos_revolute_5_deg,vel_revolute_5_degps,torque_revolute_5_Nm,cmd_revolute_6_deg,pos_revolute_6_deg,vel_revolute_6_degps,torque_revolute_6_Nm
8.9132,-19.293,-19.293,0.21,-0.011,-1.011,-1.011,0.603,-0.022,21.138,21.138,-0.813,-0.011,-17.469,-17.469,-0.262,0.011,0.22,0.22,-0.21,-0.04,21.314,21.314,-1.259,0.018
8.9233,-19.293,-19.293,-0.551,-0.011,-1.011,-1.011,0.551,0.018,21.138,21.138,-4.564,0.015,-17.491,-17.491,-3.226,0.026,0.22,0.22,-1.075,0.004,21.314,21.314,-3.226,0.029
8.9334,-19.293,-19.293,-0.551,-0.011,-1.011,-1.011,0.551,0.018,21.138,21.138,-4.564,0.015,-17.491,-17.491,-3.226,0.026,0.22,0.22,-1.075,0.004,21.314,21.314,-3.226,0.029
8.9435,-19.293,-19.293,-0.551,-0.011,-1.011,-1.011,0.551,0.018,21.138,21.138,-4.564,0.015,-17.491,-17.491,-3.226,0.026,0.22,0.22,-1.075,0.004,21.314,21.314,-3.226,0.029
8.9537,-19.293,-19.293,-0.551,-0.011,-1.011,-1.011,0.551,0.018,21.138,21.138,-4.564,0.015,-17.491,-17.491,-3.226,0.026,0.22,0.22,-1.075,0.004,21.314,21.314,-3.226,0.029
8.9638,-19.293,-19.293,-2.413,-0.015,-1.011,-1.011,0.866,-0.007,21.138,21.138,-1.6,0.007,-17.491,-17.491,-3.698,0.018,0.22,0.22,2.229,0.011,21.314,21.314,1.993,0.007
8.9739,-19.293,-19.293,-2.413,-0.015,-1.011,-1.011,0.866,-0.007,21.138,21.138,-1.6,0.007,-17.491,-17.491,-3.698,0.018,0.22,0.22,2.229,0.011,21.314,21.314,1.993,0.007
8.984,-19.271,-19.271,2.675,-0.018,-1.011,-1.011,0.866,-0.007,21.138,21.138,-1.6,0.007,-17.469,-17.469,-2.177,-0.011,0.22,0.22,0.157,0.0,21.314,21.314,4.275,0.011
8.9942,-19.271,-19.271,2.675,-0.018,-1.011,-1.011,-0.708,-0.011,21.138,21.138,-1.6,0.007,-17.469,-17.469,-2.177,-0.011,0.22,0.22,0.157,0.0,21.314,21.314,4.275,0.011
9.0043,-19.271,-19.271,2.675,-0.018,-1.011,-1.011,-0.708,-0.011,21.138,21.138,-1.6,0.007,-17.469,-17.469,-2.177,-0.011,0.22,0.22,0.157,0.0,21.314,21.314,4.275,0.011
9.0145,-19.271,-19.271,2.675,-0.018,-1.011,-1.011,-0.708,-0.011,21.138,21.138,1.285,0.029,-17.469,-17.469,-1.338,-0.018,0.22,0.22,0.157,0.0,21.314,21.314,4.275,0.011
9.0246,-19.271,-19.271,2.675,-0.018,-1.011,-1.011,-0.708,-0.011,21.138,21.138,1.285,0.029,-17.469,-17.469,-1.338,-0.018,0.22,0.22,0.157,0.0,21.314,21.314,4.275,0.011
9.0347,-19.271,-19.271,2.675,-0.018,-1.011,-1.011,-0.708,-0.011,21.138,21.138,1.285,0.029,-17.469,-17.469,-1.338,-0.018,0.22,0.22,0.157,0.0,21.314,21.314,4.275,0.011
9.0449,-19.293,-19.293,2.466,0.048,-1.011,-1.011,-0.577,0.007,21.138,21.138,-2.938,0.007,-17.469,-17.469,0.708,0.011,0.22,0.22,2.78,0.0,21.314,21.314,0.551,0.007
9.055,-19.293,-19.293,2.466,0.048,-1.011,-1.011,-0.577,0.007,21.138,21.138,-2.938,0.007,-17.469,-17.469,0.708,0.011,0.22,0.22,-1.888,-0.011,21.314,21.314,0.551,0.007
9.0651,-19.293,-19.293,2.466,0.048,-1.011,-1.011,-0.577,0.007,21.138,21.138,-2.938,0.007,-17.469,-17.469,0.708,0.011,0.22,0.22,-1.888,-0.011,21.314,21.314,0.551,0.007
9.0752,-19.293,-19.293,2.466,0.048,-1.011,-1.011,-0.577,0.007,21.138,21.138,-2.938,0.007,-17.469,-17.469,0.708,0.011,0.22,0.22,-1.888,-0.011,21.314,21.314,0.551,0.007
9.0853,-19.293,-19.293,-0.184,-0.004,-1.011,-1.011,-3.593,0.026,21.138,21.138,2.518,-0.026,-17.469,-17.469,3.41,0.015,0.22,0.22,-1.311,0.048,21.314,21.314,-0.734,0.004
9.0955,-19.293,-19.293,-0.184,-0.004,-1.011,-1.011,-3.593,0.026,21.138,21.138,2.518,-0.026,-17.469,-17.469,3.41,0.015,0.22,0.22,-1.311,0.048,21.314,21.314,-0.734,0.004
9.1056,-19.293,-19.293,-1.443,0.004,-1.011,-1.011,-3.593,0.026,21.138,21.138,2.518,-0.026,-17.469,-17.469,3.41,0.015,0.22,0.22,-1.311,0.048,21.314,21.314,-1.259,0.029
9.1157,-19.293,-19.293,-1.443,0.004,-0.989,-0.989,0.236,0.004,21.116,21.116,-2.964,-0.004,-17.469,-17.469,-2.885,-0.022,0.22,0.22,-1.311,0.048,21.314,21.314,-1.259,0.029
9.1258,-19.293,-19.293,-1.443,0.004,-0.989,-0.989,0.236,0.004,21.116,21.116,-2.964,-0.004,-17.469,-17.469,-2.885,-0.022,0.22,0.22,-1.311,0.048,21.314,21.314,-1.259,0.029
9.1359,-19.293,-19.293,-1.443,0.004,-0.989,-0.989,0.236,0.004,21.116,21.116,-2.964,-0.004,-17.469,-17.469,-2.885,-0.022,0.22,0.22,-1.311,0.048,21.314,21.314,-1.259,0.029
9.146,-19.293,-19.293,-1.443,0.004,-0.989,-0.989,0.236,0.004,21.116,21.116,-2.964,-0.004,-17.469,-17.469,-2.885,-0.022,0.22,0.22,-1.311,0.048,21.314,21.314,-1.259,0.029
9.1562,-19.293,-19.293,-1.443,0.004,-0.989,-0.989,0.236,0.004,21.116,21.116,-2.964,-0.004,-17.469,-17.469,-2.885,-0.022,0.242,0.242,-2.439,0.015,21.314,21.314,-0.761,-0.051
9.1663,-19.293,-19.293,-4.197,0.011,-0.989,-0.989,0.236,0.004,21.116,21.116,-2.964,-0.004,-17.469,-17.469,-2.885,-0.022,0.242,0.242,-2.439,0.015,21.314,21.314,-0.761,-0.051
9.1764,-19.293,-19.293,1.469,0.011,-0.989,-0.989,2.964,-0.007,21.138,21.138,-1.652,0.029,-17.469,-17.469,-0.525,0.011,0.264,0.264,1.443,-0.011,21.314,21.314,-1.626,0.007
9.1865,-19.293,-19.293,1.469,0.011,-0.989,-0.989,2.964,-0.007,21.138,21.138,-1.652,0.029,-17.469,-17.469,-0.525,0.011,0.264,0.264,1.443,-0.011,21.314,21.314,1.364,0.007
9.1966,-19.293,-19.293,1.469,0.011,-0.989,-0.989,2.964,-0.007,21.138,21.138,-1.652,0.029,-17.469,-17.469,-0.525,0.011,0.264,0.264,1.443,-0.011,21.314,21.314,1.364,0.007
9.2073,-19.293,-19.293,2.911,0.018,-0.989,-0.989,0.42,0.018,21.116,21.116,0.21,0.015,-17.469,-17.469,2.02,0.029,0.264,0.264,-0.577,0.004,21.314,21.314,-3.436,-0.037
9.2174,-19.293,-19.293,2.911,0.018,-0.989,-0.989,0.42,0.018,21.138,21.138,1.888,-0.018,-17.469,-17.469,2.02,0.029,0.264,0.264,-0.577,0.004,21.314,21.314,-3.436,-0.037
9.2275,-19.293,-19.293,2.911,0.018,-0.989,-0.989,0.42,0.018,21.138,21.138,1.888,-0.018,-17.469,-17.469,-0.21,-0.037,0.264,0.264,-0.577,0.004,21.314,21.314,-3.436,-0.037
9.2376,-19.293,-19.293,2.911,0.018,-0.989,-0.989,0.42,0.018,21.138,21.138,1.888,-0.018,-17.469,-17.469,-0.21,-0.037,0.264,0.264,0.997,0.04,21.314,21.314,-3.436,-0.037
9.2477,-19.293,-19.293,2.911,0.018,-0.989,-0.989,0.42,0.018,21.138,21.138,1.888,-0.018,-17.469,-17.469,-0.21,-0.037,0.264,0.264,0.997,0.04,21.314,21.314,-1.993,-0.022
9.2603,-19.271,-19.271,4.275,0.007,-0.989,-0.989,0.42,0.0,21.138,21.138,2.256,0.011,-17.469,-17.469,-2.859,-0.033,0.264,0.264,0.787,-0.007,21.314,21.314,-1.993,-0.022
9.2704,-19.293,-19.293,-0.472,0.026,-0.989,-0.989,2.256,-0.011,21.138,21.138,2.256,0.011,-17.469,-17.469,-2.859,-0.033,0.264,0.264,0.787,-0.007,21.314,21.314,-0.892,0.015
9.2805,-19.293,-19.293,0.525,-0.015,-0.989,-0.989,1.233,0.044,21.138,21.138,-1.128,0.004,-17.491,-17.491,-2.492,0.011,0.264,0.264,-2.964,-0.011,21.314,21.314,0.761,0.029
9.2908,-19.293,-19.293,-0.682,-0.044,-0.989,-0.989,1.233,0.044,21.138,21.138,-1.128,0.004,-17.491,-17.491,-2.492,0.011,0.264,0.264,-2.964,-0.011,21.314,21.314,0.761,0.029
9.3009,-19.293,-19.293,-0.682,-0.044,-0.989,-0.989,3.62,-0.004,21.138,21.138,-1.128,0.004,-17.491,-17.491,-2.492,0.011,0.264,0.264,-2.964,-0.011,21.314,21.314,0.761,0.029
9.311,-19.293,-19.293,-0.682,-0.044,-0.989,-0.989,3.62,-0.004,21.116,21.116,-1.102,-0.048,-17.491,-17.491,-2.492,0.011,0.264,0.264,-2.964,-0.011,21.314,21.314,0.761,0.029
9.3212,-19.293,-19.293,-0.682,-0.044,-0.989,-0.989,3.62,-0.004,21.116,21.116,-1.102,-0.048,-17.491,-17.491,2.702,0.004,0.264,0.264,-2.964,-0.011,21.314,21.314,0.761,0.029
9.3312,-19.293,-19.293,-0.682,-0.044,-0.989,-0.989,3.62,-0.004,21.116,21.116,-1.102,-0.048,-17.491,-17.491,2.702,0.004,0.264,0.264,-2.964,-0.011,21.314,21.314,0.761,0.029
9.3414,-19.293,-19.293,-0.682,-0.044,-0.989,-0.989,3.62,-0.004,21.116,21.116,-1.102,-0.048,-17.491,-17.491,2.702,0.004,0.264,0.264,-3.016,-0.015,21.314,21.314,-3.777,0.018
9.3535,-19.293,-19.293,0.393,0.0,-0.989,-0.989,-2.806,0.015,21.138,21.138,-1.338,-0.007,-17.491,-17.491,0.682,0.022,0.264,0.264,0.367,-0.004,21.314,21.314,-0.944,-0.011
9.3636,-19.293,-19.293,0.393,0.0,-0.989,-0.989,-0.603,0.011,21.138,21.138,-1.338,-0.007,-17.491,-17.491,0.682,0.022,0.264,0.264,0.367,-0.004,21.314,21.314,-0.944,-0.011
9.3737,-19.293,-19.293,0.393,0.0,-0.989,-0.989,-0.603,0.011,21.138,21.138,-1.338,-0.007,-17.491,-17.491,0.682,0.022,0.264,0.264,0.367,-0.004,21.314,21.314,-0.944,-0.011
9.3839,-19.293,-19.293,0.393,0.0,-0.989,-0.989,-0.603,0.011,21.138,21.138,-1.338,-0.007,-17.491,-17.491,0.682,0.022,0.264,0.264,0.367,-0.004,21.314,21.314,-0.944,-0.011
9.394,-19.293,-19.293,0.393,0.0,-0.989,-0.989,-0.603,0.011,21.138,21.138,-1.338,-0.007,-17.491,-17.491,0.682,0.022,0.264,0.264,0.367,-0.004,21.314,21.314,-0.944,-0.011
9.4041,-19.293,-19.293,0.105,0.011,-0.989,-0.989,-0.262,-0.015,21.138,21.138,0.997,0.007,-17.491,-17.491,-0.157,0.018,0.264,0.264,-1.521,0.007,21.336,21.336,1.81,0.018
9.4142,-19.293,-19.293,0.105,0.011,-0.989,-0.989,-0.262,-0.015,21.138,21.138,3.961,0.007,-17.491,-17.491,-0.157,0.018,0.264,0.264,-1.521,0.007,21.336,21.336,1.81,0.018
9.4244,-19.293,-19.293,0.105,0.011,-0.989,-0.989,-0.262,-0.015,21.138,21.138,3.961,0.007,-17.491,-17.491,-0.157,0.018,0.264,0.264,-1.521,0.007,21.336,21.336,1.81,0.018
9.4345,-19.293,-19.293,0.105,0.011,-0.989,-0.989,-0.262,-0.015,21.138,21.138,3.961,0.007,-17.491,-17.491,-4.249,-0.015,0.264,0.264,-0.026,0.018,21.336,21.336,1.81,0.018
9.4446,-19.293,-19.293,0.105,0.011,-0.989,-0.989,-0.262,-0.015,21.138,21.138,3.961,0.007,-17.491,-17.491,-4.249,-0.015,0.264,0.264,-0.026,0.018,21.336,21.336,1.81,0.018
9.4547,-19.293,-19.293,3.698,-0.037,-0.989,-0.989,0.997,0.033,21.138,21.138,0.184,0.026,-17.491,-17.491,-1.102,0.04,0.264,0.264,1.6,-0.007,21.314,21.314,-3.41,-0.007
9.4648,-19.293,-19.293,3.698,-0.037,-0.989,-0.989,0.997,0.033,21.138,21.138,0.184,0.026,-17.491,-17.491,-1.102,0.04,0.264,0.264,1.6,-0.007,21.314,21.314,-3.41,-0.007
9.475,-19.293,-19.293,3.698,-0.037,-0.989,-0.989,0.997,0.033,21.138,21.138,0.184,0.026,-17.491,-17.491,-1.102,0.04,0.264,0.264,1.6,-0.007,21.314,21.314,-3.41,-0.007
9.4851,-19.293,-19.293,3.698,-0.037,-0.989,-0.989,0.997,0.033,21.138,21.138,0.184,0.026,-17.491,-17.491,-1.102,0.04,0.264,0.264,1.6,-0.007,21.336,21.336,-0.262,0.004
9.4952,-19.293,-19.293,-2.072,0.037,-0.989,-0.989,2.046,0.044,21.138,21.138,0.315,-0.007,-17.469,-17.469,3.069,0.018,0.264,0.264,-0.525,-0.029,21.336,21.336,-4.695,-0.015
9.5053,-19.293,-19.293,-2.072,0.037,-0.989,-0.989,2.046,0.044,21.138,21.138,0.315,-0.007,-17.469,-17.469,3.069,0.018,0.264,0.264,-0.525,-0.029,21.336,21.336,-4.695,-0.015
9.5154,-19.293,-19.293,-0.262,-0.018,-0.989,-0.989,-0.393,0.04,21.138,21.138,-2.282,-0.015,-17.491,-17.491,0.682,0.022,0.264,0.264,0.629,0.018,21.336,21.336,-3.934,-0.018
9.5255,-19.293,-19.293,-0.262,-0.018,-0.989,-0.989,-0.393,0.04,21.138,21.138,-2.282,-0.015,-17.491,-17.491,0.682,0.022,0.264,0.264,0.629,0.018,21.336,21.336,-3.934,-0.018
9.5356,-19.293,-19.293,-0.262,-0.018,-0.989,-0.989,-0.393,0.04,21.138,21.138,-2.282,-0.015,-17.491,-17.491,0.682,0.022,0.264,0.264,0.629,0.018,21.336,21.336,-3.934,-0.018
9.5457,-19.293,-19.293,-0.262,-0.018,-0.989,-0.989,-0.393,0.04,21.138,21.138,-2.282,-0.015,-17.491,-17.491,0.682,0.022,0.264,0.264,0.629,0.018,21.336,21.336,-3.934,-0.018
9.5558,-19.293,-19.293,-0.262,-0.018,-0.989,-0.989,-0.393,0.04,21.138,21.138,-2.282,-0.015,-17.491,-17.491,0.236,-0.037,0.264,0.264,0.551,0.004,21.336,21.336,2.78,-0.015
9.5659,-19.293,-19.293,-0.262,-0.018,-0.989,-0.989,-0.393,0.04,21.138,21.138,-2.282,-0.015,-17.491,-17.491,0.236,-0.037,0.264,0.264,0.551,0.004,21.336,21.336,2.78,-0.015
9.576,-19.293,-19.293,1.731,-0.015,-0.989,-0.989,-0.393,0.04,21.138,21.138,-2.282,-0.015,-17.491,-17.491,0.236,-0.037,0.264,0.264,0.551,0.004,21.336,21.336,2.78,-0.015
9.5862,-19.293,-19.293,-2.256,-0.007,-0.989,-0.989,1.416,0.015,21.138,21.138,1.207,0.011,-17.491,-17.491,2.203,-0.026,0.264,0.264,-0.131,0.018,21.336,21.336,-0.866,-0.044
9.5983,-19.293,-19.293,-0.367,0.004,-0.989,-0.989,-3.515,-0.022,21.138,21.138,0.341,-0.07,-17.491,-17.491,1.416,0.004,0.264,0.264,-0.131,0.018,21.336,21.336,3.751,-0.018
9.6084,-19.293,-19.293,-0.367,0.004,-0.989,-0.989,-3.515,-0.022,21.138,21.138,0.341,-0.07,-17.491,-17.491,1.416,0.004,0.264,0.264,-0.131,0.018,21.336,21.336,3.751,-0.018
9.6926,-19.293,-19.293,-0.367,0.004,-0.989,-0.989,-3.515,-0.022,21.138,21.138,0.341,-0.07,-17.491,-17.491,1.416,0.004,0.264,0.264,-0.131,0.018,21.336,21.336,3.751,-0.018
9.7139,-19.293,-19.293,-0.577,-0.018,-0.989,-0.989,0.97,0.018,21.138,21.138,0.839,0.0,-17.491,-17.491,2.308,0.0,0.264,0.264,-2.938,0.048,21.336,21.336,-1.495,0.0
9.7241,-19.293,-19.293,-0.577,-0.018,-0.989,-0.989,0.97,0.018,21.138,21.138,-2.046,0.0,-17.491,-17.491,2.308,0.0,0.264,0.264,-2.938,0.048,21.336,21.336,-1.495,0.0
9.7345,-19.293,-19.293,-0.577,-0.018,-0.989,-0.989,0.97,0.018,21.138,21.138,-2.046,0.0,-17.491,-17.491,1.6,-0.007,0.264,0.264,-2.229,-0.051,21.336,21.336,-1.495,0.0
9.7446,-19.293,-19.293,-0.577,-0.018,-0.989,-0.989,0.97,0.018,21.138,21.138,-2.046,0.0,-17.491,-17.491,1.6,-0.007,0.264,0.264,-2.229,-0.051,21.336,21.336,-1.495,0.0
9.7547,-19.293,-19.293,0.682,0.033,-0.989,-0.989,-0.498,0.018,21.138,21.138,-2.046,0.0,-17.491,-17.491,1.6,-0.007,0.264,0.264,-2.229,-0.051,21.358,21.358,-0.708,0.011
9.7648,-19.293,-19.293,0.682,0.033,-0.989,-0.989,-0.498,0.018,21.138,21.138,-2.046,0.0,-17.491,-17.491,1.6,-0.007,0.264,0.264,-2.229,-0.051,21.358,21.358,-0.708,0.011
9.7749,-19.293,-19.293,1.574,-0.029,-0.989,-0.989,0.131,0.007,21.138,21.138,2.125,-0.007,-17.491,-17.491,-2.361,0.044,0.286,0.286,-1.495,-0.022,21.358,21.358,5.088,-0.051
9.785,-19.293,-19.293,1.574,-0.029,-0.989,-0.989,0.131,0.007,21.138,21.138,2.125,-0.007,-17.491,-17.491,-2.361,0.044,0.286,0.286,-1.495,-0.022,21.358,21.358,5.088,-0.051
9.7952,-19.293,-19.293,1.574,-0.029,-0.989,-0.989,0.131,0.007,21.138,21.138,2.125,-0.007,-17.491,-17.491,-2.361,0.044,0.286,0.286,-1.495,-0.022,21.358,21.358,5.088,-0.051
9.8053,-19.293,-19.293,1.626,-0.029,-0.989,-0.989,-3.593,0.007,21.138,21.138,-2.806,-0.004,-17.491,-17.491,2.177,0.048,0.286,0.286,0.787,0.0,21.358,21.358,-2.544,-0.022
9.8154,-19.293,-19.293,1.626,-0.029,-0.989,-0.989,-3.593,0.007,21.138,21.138,-2.806,-0.004,-17.491,-17.491,2.177,0.048,0.286,0.286,0.787,0.0,21.358,21.358,-2.544,-0.022
9.8255,-19.293,-19.293,1.626,-0.029,-0.989,-0.989,-3.593,0.007,21.138,21.138,-2.806,-0.004,-17.491,-17.491,2.177,0.048,0.286,0.286,0.787,0.0,21.358,21.358,-2.544,-0.022
9.8356,-19.293,-19.293,1.679,0.004,-0.989,-0.989,1.574,-0.029,21.138,21.138,-0.079,-0.018,-17.491,-17.491,2.177,0.048,0.286,0.286,0.787,0.0,21.358,21.358,2.203,0.044
9.8458,-19.293,-19.293,1.679,0.004,-0.989,-0.989,1.574,-0.029,21.138,21.138,-0.079,-0.018,-17.491,-17.491,2.177,0.048,0.286,0.286,0.787,0.0,21.358,21.358,2.203,0.044
9.8562,-19.293,-19.293,1.679,0.004,-0.989,-0.989,1.574,-0.029,21.138,21.138,-0.079,-0.018,-17.491,-17.491,2.177,0.048,0.286,0.286,0.787,0.0,21.358,21.358,2.203,0.044
9.8663,-19.293,-19.293,1.679,0.004,-0.989,-0.989,1.574,-0.029,21.138,21.138,-0.079,-0.018,-17.491,-17.491,2.177,0.048,0.286,0.286,0.787,0.0,21.358,21.358,2.203,0.044
9.8764,-19.293,-19.293,1.679,0.004,-0.989,-0.989,1.574,-0.029,21.138,21.138,-0.079,-0.018,-17.491,-17.491,-1.81,0.037,0.286,0.286,5.98,-0.015,21.358,21.358,2.203,-0.04
9.8865,-19.293,-19.293,1.679,0.004,-0.989,-0.989,1.574,-0.029,21.138,21.138,-0.079,-0.018,-17.491,-17.491,-1.81,0.037,0.286,0.286,5.98,-0.015,21.358,21.358,2.203,-0.04
9.8966,-19.293,-19.293,1.679,0.004,-0.989,-0.989,1.574,-0.029,21.138,21.138,-0.079,-0.018,-17.491,-17.491,-1.81,0.037,0.286,0.286,5.98,-0.015,21.358,21.358,2.203,-0.04
9.9068,-19.293,-19.293,4.039,-0.011,-0.989,-0.989,-2.806,0.011,21.138,21.138,-0.079,-0.018,-17.491,-17.491,-1.81,0.037,0.286,0.286,5.98,-0.015,21.358,21.358,2.203,-0.04
9.9169,-19.293,-19.293,-0.052,0.0,-0.967,-0.967,2.151,-0.04,21.138,21.138,-2.728,-0.011,-17.491,-17.491,0.026,-0.018,0.286,0.286,0.866,0.026,21.358,21.358,-1.075,0.011
9.9273,-19.293,-19.293,-0.052,0.0,-0.967,-0.967,2.151,-0.04,21.138,21.138,-2.728,-0.011,-17.491,-17.491,0.026,-0.018,0.286,0.286,0.866,0.026,21.358,21.358,-1.075,0.011
9.9374,-19.293,-19.293,-0.052,0.0,-0.967,-0.967,2.151,-0.04,21.138,21.138,-2.728,-0.011,-17.491,-17.491,0.026,-0.018,0.286,0.286,0.866,0.026,21.358,21.358,-1.075,0.011
9.9475,-19.293,-19.293,1.364,0.011,-0.989,-0.989,-2.649,-0.018,21.138,21.138,1.941,0.048,-17.491,-17.491,-0.079,0.007,0.286,0.286,0.866,0.026,21.358,21.358,-1.075,0.011
9.9576,-19.293,-19.293,-0.026,0.011,-0.967,-0.967,2.492,0.004,21.138,21.138,1.941,0.048,-17.491,-17.491,-0.079,0.007,0.286,0.286,-1.784,0.0,21.358,21.358,-2.125,-0.007
9.9678,-19.293,-19.293,-0.026,0.011,-0.967,-0.967,2.492,0.004,21.138,21.138,-0.839,-0.022,-17.491,-17.491,-0.866,-0.004,0.286,0.286,-1.784,0.0,21.358,21.358,-2.125,-0.007
9.9779,-19.293,-19.293,-0.026,0.011,-0.967,-0.967,2.492,0.004,21.138,21.138,-0.839,-0.022,-17.491,-17.491,-0.866,-0.004,0.286,0.286,2.544,0.0,21.358,21.358,-2.125,-0.007
9.988,-19.293,-19.293,-0.026,0.011,-0.967,-0.967,2.492,0.004,21.138,21.138,-0.839,-0.022,-17.491,-17.491,-0.866,-0.004,0.286,0.286,2.544,0.0,21.358,21.358,-2.125,-0.007
9.9981,-19.293,-19.293,-0.026,0.011,-0.967,-0.967,2.492,0.004,21.138,21.138,-0.839,-0.022,-17.491,-17.491,-0.866,-0.004,0.286,0.286,2.544,0.0,21.358,21.358,5.246,0.007
10.0083,-19.293,-19.293,-1.285,-0.037,-0.989,-0.989,-1.967,-0.004,21.138,21.138,-0.918,-0.033,-17.491,-17.491,-0.866,-0.004,0.286,0.286,2.544,0.0,21.358,21.358,5.246,0.007
10.0184,-19.293,-19.293,3.095,-0.033,-0.989,-0.989,-1.967,-0.004,21.138,21.138,-0.918,-0.033,-17.491,-17.491,-0.708,0.011,0.286,0.286,1.6,-0.048,21.38,21.38,2.098,0.026
10.0285,-19.293,-19.293,3.095,-0.033,-0.989,-0.989,-1.967,-0.004,21.138,21.138,-0.918,-0.033,-17.491,-17.491,-0.708,0.011,0.286,0.286,1.6,-0.048,21.38,21.38,2.098,0.026
10.0386,-19.293,-19.293,3.095,-0.033,-0.967,-0.967,3.069,-0.011,21.116,21.116,-0.21,0.022,-17.491,-17.491,1.652,-0.029,0.286,0.286,1.6,-0.048,21.38,21.38,2.098,0.026
10.0487,-19.293,-19.293,-1.521,-0.018,-0.967,-0.967,-1.888,0.007,21.138,21.138,2.911,-0.026,-17.491,-17.491,1.652,-0.029,0.286,0.286,-2.833,-0.015,21.358,21.358,3.016,-0.015
10.0589,-19.293,-19.293,-1.521,-0.018,-0.967,-0.967,-1.888,0.007,21.138,21.138,2.911,-0.026,-17.491,-17.491,-0.052,-0.007,0.264,0.264,-3.672,-0.007,21.358,21.358,3.016,-0.015
10.069,-19.315,-19.315,-1.338,-0.022,-0.967,-0.967,-0.682,-0.022,21.138,21.138,-1.338,-0.022,-17.491,-17.491,-0.052,-0.007,0.264,0.264,-3.672,-0.007,21.358,21.358,1.154,0.0
10.0791,-19.315,-19.315,-1.338,-0.022,-0.967,-0.967,-0.682,-0.022,21.138,21.138,-1.338,-0.022,-17.491,-17.491,-0.052,-0.007,0.264,0.264,-3.672,-0.007,21.358,21.358,1.154,0.0
10.0892,-19.315,-19.315,-1.338,-0.022,-0.967,-0.967,-0.682,-0.022,21.138,21.138,-1.338,-0.022,-17.491,-17.491,-0.052,-0.007,0.264,0.264,-3.672,-0.007,21.358,21.358,1.154,0.0
10.0993,-19.315,-19.315,-1.338,-0.022,-0.967,-0.967,-0.682,-0.022,21.138,21.138,-1.338,-0.022,-17.491,-17.491,2.072,-0.114,0.264,0.264,-3.672,-0.007,21.358,21.358,1.154,0.0
10.1094,-19.315,-19.315,-1.338,-0.022,-0.967,-0.967,-0.682,-0.022,21.138,21.138,-1.338,-0.022,-17.491,-17.491,2.072,-0.114,0.264,0.264,-3.279,-0.007,21.358,21.358,1.154,0.0
10.1198,-19.315,-19.315,-1.338,-0.022,-0.967,-0.967,-0.682,-0.022,21.138,21.138,-1.338,-0.022,-17.491,-17.491,2.072,-0.114,0.264,0.264,-3.279,-0.007,21.358,21.358,1.154,0.0
10.13,-19.315,-19.315,-5.954,0.007,-0.967,-0.967,-2.754,0.0,21.138,21.138,-0.866,-0.026,-17.491,-17.491,2.072,-0.114,0.264,0.264,-3.279,-0.007,21.358,21.358,-0.289,-0.026
10.1422,-19.293,-19.293,-0.866,-0.022,-0.967,-0.967,-0.289,-0.048,21.138,21.138,1.731,0.018,-17.491,-17.491,0.393,-0.015,0.286,0.286,-1.757,0.007,21.38,21.38,0.97,0.037
10.1523,-19.293,-19.293,-0.866,-0.022,-0.967,-0.967,-0.289,-0.048,21.138,21.138,1.731,0.018,-17.491,-17.491,0.393,-0.015,0.286,0.286,-1.757,0.007,21.38,21.38,0.97,0.037
10.1624,-19.293,-19.293,-0.866,-0.022,-0.967,-0.967,-0.289,-0.048,21.138,21.138,1.731,0.018,-17.491,-17.491,0.393,-0.015,0.286,0.286,-1.757,0.007,21.38,21.38,0.97,0.037
10.1725,-19.293,-19.293,-0.866,-0.022,-0.967,-0.967,-0.289,-0.048,21.138,21.138,1.731,0.018,-17.491,-17.491,0.393,-0.015,0.286,0.286,-1.757,0.007,21.38,21.38,0.97,0.037
10.1826,-19.293,-19.293,1.967,0.011,-0.967,-0.967,-1.207,0.015,21.138,21.138,1.285,0.0,-17.491,-17.491,-2.151,0.018,0.286,0.286,-2.229,-0.073,21.358,21.358,1.285,0.007
10.1928,-19.293,-19.293,1.967,0.011,-0.967,-0.967,-1.207,0.015,21.138,21.138,-0.42,0.007,-17.491,-17.491,-2.151,0.018,0.286,0.286,-2.229,-0.073,21.358,21.358,1.285,0.007
10.2029,-19.293,-19.293,1.967,0.011,-0.967,-0.967,-1.207,0.015,21.138,21.138,-0.42,0.007,-17.491,-17.491,2.964,-0.018,0.286,0.286,-2.229,-0.073,21.358,21.358,1.285,0.007
10.2137,-19.293,-19.293,1.967,0.011,-0.967,-0.967,-1.207,0.015,21.138,21.138,-0.42,0.007,-17.491,-17.491,2.964,-0.018,0.286,0.286,0.315,-0.007,21.358,21.358,-0.944,-0.015
10.2286,-19.293,-19.293,1.967,0.011,-0.967,-0.967,-1.207,0.015,21.138,21.138,-0.42,0.007,-17.491,-17.491,2.964,-0.018,0.286,0.286,0.315,-0.007,21.358,21.358,-0.944,-0.015
