time,cmd_revolute_1_deg,pos_revolute_1_deg,vel_revolute_1_degps,torque_revolute_1_Nm,cmd_revolute_2_deg,pos_revolute_2_deg,vel_revolute_2_degps,torque_revolute_2_Nm,cmd_revolute_3_deg,pos_revolute_3_deg,vel_revolute_3_degps,torque_revolute_3_Nm,cmd_revolute_4_deg,pos_revolute_4_deg,vel_revolute_4_degps,torque_revolute_4_Nm,cmd_revolute_5_deg,pos_revolute_5_deg,vel_revolute_5_degps,torque_revolute_5_Nm,cmd_revolute_6_deg,pos_revolute_6_deg,vel_revolute_6_degps,torque_revolute_6_Nm
2.4267,-8.987,-8.987,1.023,0.018,-2.527,-2.527,-0.21,-0.018,14.458,14.458,0.866,-0.048,-26.434,-26.434,2.282,0.004,-5.01,-5.01,1.862,0.015,25.423,25.423,-1.023,-0.007
2.4368,-8.987,-8.987,1.023,0.018,-2.527,-2.527,-0.21,-0.018,14.458,14.458,0.866,-0.048,-26.434,-26.434,2.282,0.004,-5.01,-5.01,1.862,0.015,25.423,25.423,-0.918,-0.037
2.4469,-8.987,-8.987,1.023,0.018,-2.527,-2.527,-0.21,-0.018,14.458,14.458,0.866,-0.048,-26.434,-26.434,2.282,0.004,-5.01,-5.01,1.862,0.015,25.423,25.423,-0.918,-0.037
2.457,-9.009,-9.009,3.331,0.062,-2.505,-2.505,1.023,-0.004,14.415,14.415,0.682,-0.007,-26.434,-26.434,-0.761,0.026,-4.944,-4.944,4.564,0.099,25.423,25.423,2.282,-0.04
2.4671,-9.009,-9.009,3.62,0.033,-2.505,-2.505,1.521,0.018,14.393,14.393,-0.866,-0.099,-26.434,-26.434,-0.446,0.026,-4.944,-4.944,-2.833,0.051,25.445,25.445,0.97,0.018
2.4772,-9.009,-9.009,0.393,-0.048,-2.483,-2.483,4.302,0.018,14.393,14.393,-0.866,-0.099,-26.434,-26.434,-0.446,0.026,-4.944,-4.944,-2.833,0.051,25.445,25.445,0.97,0.018
2.4874,-9.009,-9.009,0.393,-0.048,-2.483,-2.483,4.302,0.018,14.393,14.393,-0.866,-0.099,-26.434,-26.434,-0.446,0.026,-4.944,-4.944,-2.833,0.051,25.445,25.445,0.97,0.018
2.4976,-9.009,-9.009,0.393,-0.048,-2.483,-2.483,4.302,0.018,14.393,14.393,-0.866,-0.099,-26.434,-26.434,-0.446,0.026,-4.944,-4.944,-2.833,0.051,25.445,25.445,0.97,0.018
2.5077,-9.009,-9.009,-0.577,-0.004,-2.461,-2.461,2.282,0.0,14.393,14.393,-1.993,-0.095,-26.434,-26.434,-1.81,-0.026,-4.944,-4.944,-2.02,0.051,25.445,25.445,2.125,0.066
2.5178,-9.009,-9.009,-0.577,-0.004,-2.461,-2.461,2.282,0.0,14.393,14.393,-1.993,-0.095,-26.434,-26.434,-1.81,-0.026,-4.944,-4.944,-2.02,0.051,25.445,25.445,2.125,0.066
2.5279,-9.009,-9.009,-0.577,-0.004,-2.461,-2.461,2.282,0.0,14.393,14.393,-1.075,0.007,-26.434,-26.434,-0.551,-0.022,-4.922,-4.922,2.597,0.048,25.445,25.445,2.125,0.066
2.538,-9.009,-9.009,-0.577,-0.004,-2.461,-2.461,2.282,0.0,14.393,14.393,-1.075,0.007,-26.434,-26.434,-0.551,-0.022,-4.922,-4.922,2.597,0.048,25.445,25.445,2.125,0.066
2.5481,-9.009,-9.009,-0.577,-0.004,-2.461,-2.461,2.282,0.0,14.393,14.393,-1.075,0.007,-26.434,-26.434,-0.551,-0.022,-4.922,-4.922,2.597,0.048,25.511,25.511,0.42,0.026
2.5583,-9.009,-9.009,-0.577,-0.004,-2.461,-2.461,2.282,0.0,14.393,14.393,-1.075,0.007,-26.434,-26.434,-0.551,-0.022,-4.922,-4.922,2.597,0.048,25.511,25.511,0.42,0.026
2.5684,-8.987,-8.987,1.941,0.059,-2.417,-2.417,2.911,-0.007,14.393,14.393,2.177,-0.033,-26.434,-26.434,2.964,0.011,-4.9,-4.9,-0.105,0.081,25.489,25.489,-0.577,-0.037
2.5785,-8.987,-8.987,1.941,0.059,-2.417,-2.417,2.911,-0.007,14.393,14.393,2.177,-0.033,-26.434,-26.434,2.964,0.011,-4.9,-4.9,-0.105,0.081,25.489,25.489,-0.577,-0.037
2.5886,-8.987,-8.987,1.941,0.059,-2.417,-2.417,2.911,-0.007,14.393,14.393,2.177,-0.033,-26.434,-26.434,2.964,0.011,-4.9,-4.9,-0.105,0.081,25.489,25.489,-0.577,-0.037
2.5987,-9.009,-9.009,-3.462,-0.022,-2.417,-2.417,2.911,-0.007,14.393,14.393,1.836,0.0,-26.434,-26.434,0.944,-0.022,-4.9,-4.9,-0.446,0.04,25.489,25.489,-0.42,-0.015
2.6106,-9.009,-9.009,-3.462,-0.022,-2.417,-2.417,0.813,-0.018,14.393,14.393,0.367,0.015,-26.434,-26.434,0.944,-0.022,-4.9,-4.9,-0.446,0.04,25.489,25.489,-0.42,-0.015
2.6207,-9.009,-9.009,-3.462,-0.022,-2.417,-2.417,0.813,-0.018,14.393,14.393,0.367,0.015,-26.434,-26.434,0.446,-0.033,-4.9,-4.9,3.095,0.004,25.489,25.489,-3.095,0.0
2.6308,-9.009,-9.009,-0.315,0.004,-2.417,-2.417,-0.079,0.048,14.393,14.393,3.436,0.018,-26.434,-26.434,0.446,-0.033,-4.9,-4.9,3.095,0.004,25.489,25.489,-3.095,0.0
2.6409,-9.009,-9.009,-0.315,0.004,-2.417,-2.417,-0.079,0.048,14.393,14.393,3.436,0.018,-26.434,-26.434,0.446,-0.033,-4.9,-4.9,3.095,0.004,25.489,25.489,-3.095,0.0
2.651,-9.009,-9.009,-0.315,0.004,-2.417,-2.417,-0.079,0.048,14.393,14.393,3.436,0.018,-26.434,-26.434,0.551,0.033,-4.9,-4.9,3.095,0.004,25.489,25.489,-3.095,0.0
2.6611,-9.009,-9.009,-0.315,0.004,-2.417,-2.417,-0.079,0.048,14.393,14.393,3.436,0.018,-26.434,-26.434,0.551,0.033,-4.9,-4.9,3.095,0.004,25.489,25.489,-3.095,0.0
2.6712,-9.009,-9.009,-0.315,0.004,-2.417,-2.417,-0.079,0.048,14.393,14.393,3.436,0.018,-26.434,-26.434,0.551,0.033,-4.9,-4.9,-0.498,-0.073,25.489,25.489,-1.207,0.0
2.6813,-9.009,-9.009,-0.315,0.004,-2.417,-2.417,-0.079,0.048,14.393,14.393,3.436,0.018,-26.434,-26.434,0.551,0.033,-4.9,-4.9,-0.498,-0.073,25.489,25.489,-1.207,0.0
2.6915,-9.009,-9.009,2.623,-0.007,-2.417,-2.417,-0.892,-0.004,14.393,14.393,-3.095,-0.026,-26.434,-26.434,4.433,-0.029,-4.9,-4.9,-2.098,0.029,25.489,25.489,-1.39,0.015
2.7016,-8.987,-8.987,-3.147,-0.004,-2.439,-2.439,-3.279,-0.022,14.393,14.393,-0.813,-0.004,-26.434,-26.434,1.993,0.0,-4.9,-4.9,-0.787,0.007,25.489,25.489,-0.682,0.037
2.7117,-8.987,-8.987,-3.147,-0.004,-2.439,-2.439,-3.279,-0.022,14.393,14.393,-0.813,-0.004,-26.434,-26.434,1.993,0.0,-4.9,-4.9,-0.787,0.007,25.489,25.489,-0.682,0.037
2.7218,-8.987,-8.987,1.547,-0.033,-2.439,-2.439,-3.279,-0.022,14.393,14.393,-0.813,-0.004,-26.434,-26.434,1.993,0.0,-4.9,-4.9,-0.236,0.026,25.489,25.489,0.525,-0.011
2.7319,-8.987,-8.987,1.547,-0.033,-2.439,-2.439,-3.279,-0.022,14.393,14.393,-0.813,-0.004,-26.434,-26.434,1.993,0.0,-4.9,-4.9,-0.236,0.026,25.489,25.489,0.525,-0.011
2.7421,-8.987,-8.987,1.547,-0.033,-2.417,-2.417,3.62,0.007,14.393,14.393,-0.682,0.007,-26.434,-26.434,1.993,0.0,-4.9,-4.9,-0.236,0.026,25.489,25.489,0.525,-0.011
2.7521,-8.987,-8.987,1.547,-0.033,-2.417,-2.417,3.62,0.007,14.393,14.393,-0.682,0.007,-26.434,-26.434,-0.393,0.055,-4.9,-4.9,-0.236,0.026,25.489,25.489,0.525,-0.011
2.7623,-8.987,-8.987,1.547,-0.033,-2.417,-2.417,3.62,0.007,14.393,14.393,-0.682,0.007,-26.434,-26.434,-0.393,0.055,-4.9,-4.9,-0.236,0.026,25.489,25.489,0.525,-0.011
2.7724,-8.987,-8.987,1.547,-0.033,-2.417,-2.417,3.62,0.007,14.393,14.393,-0.682,0.007,-26.434,-26.434,-0.393,0.055,-4.9,-4.9,-0.236,0.026,25.489,25.489,0.525,-0.011
2.783,-8.987,-8.987,-1.154,0.037,-2.439,-2.439,-1.39,-0.018,14.393,14.393,-0.682,0.007,-26.434,-26.434,-0.393,0.055,-4.878,-4.878,4.092,0.059,25.489,25.489,-0.131,-0.033
2.7932,-8.987,-8.987,-1.154,0.037,-2.439,-2.439,-1.39,-0.018,14.393,14.393,-0.682,0.007,-26.434,-26.434,-0.393,0.055,-4.878,-4.878,4.092,0.059,25.489,25.489,-0.131,-0.033
2.8033,-8.987,-8.987,-1.154,0.037,-2.439,-2.439,-1.39,-0.018,14.393,14.393,-0.682,0.007,-26.434,-26.434,-0.393,0.055,-4.878,-4.878,4.092,0.059,25.489,25.489,-0.131,-0.033
2.8134,-8.987,-8.987,3.751,-0.029,-2.417,-2.417,-1.679,0.015,14.393,14.393,-3.2,0.015,-26.434,-26.434,0.525,-0.007,-4.856,-4.856,-0.525,0.037,25.489,25.489,1.915,-0.026
2.8236,-8.987,-8.987,0.289,-0.015,-2.417,-2.417,-1.679,0.015,14.371,14.371,-2.072,-0.015,-26.456,-26.456,-2.754,-0.088,-4.856,-4.856,0.446,0.022,25.489,25.489,1.495,-0.004
2.8337,-8.987,-8.987,0.289,-0.015,-2.417,-2.417,-1.679,0.015,14.371,14.371,-2.072,-0.015,-26.456,-26.456,-2.754,-0.088,-4.856,-4.856,0.446,0.022,25.489,25.489,1.495,-0.004
2.8439,-8.987,-8.987,0.289,-0.015,-2.417,-2.417,-1.679,0.015,14.371,14.371,-2.072,-0.015,-26.456,-26.456,-2.754,-0.088,-4.856,-4.856,0.446,0.022,25.489,25.489,1.495,-0.004
2.854,-8.987,-8.987,0.289,-0.015,-2.417,-2.417,-1.679,0.015,14.371,14.371,-2.072,-0.015,-26.456,-26.456,-2.754,-0.088,-4.856,-4.856,0.446,0.022,25.489,25.489,1.495,-0.004
2.866,-8.987,-8.987,0.289,-0.015,-2.417,-2.417,1.915,-0.015,14.349,14.349,0.656,-0.048,-26.434,-26.434,-0.289,0.04,-4.856,-4.856,0.446,0.022,25.489,25.489,1.495,-0.004
2.8785,-8.987,-8.987,0.289,-0.015,-2.417,-2.417,1.915,-0.015,14.349,14.349,0.656,-0.048,-26.434,-26.434,-0.289,0.04,-4.834,-4.834,-1.207,-0.015,25.533,25.533,2.544,0.055
2.8988,-8.987,-8.987,0.289,-0.015,-2.417,-2.417,1.915,-0.015,14.349,14.349,0.656,-0.048,-26.434,-26.434,-0.289,0.04,-4.834,-4.834,-1.207,-0.015,25.533,25.533,2.544,0.055
2.9089,-8.987,-8.987,0.289,-0.015,-2.417,-2.417,1.915,-0.015,14.349,14.349,0.656,-0.048,-26.434,-26.434,-0.289,0.04,-4.834,-4.834,-1.207,-0.015,25.533,25.533,2.544,0.055
2.919,-8.987,-8.987,-5.324,0.048,-2.417,-2.417,4.17,-0.015,14.349,14.349,2.964,0.015,-26.434,-26.434,5.115,-0.022,-4.812,-4.812,2.439,0.033,25.533,25.533,2.544,0.055
2.9291,-8.987,-8.987,-1.521,-0.022,-2.417,-2.417,-1.311,0.004,14.349,14.349,2.964,0.015,-26.434,-26.434,5.115,-0.022,-4.812,-4.812,2.439,0.033,25.555,25.555,-0.079,0.062
2.9392,-9.009,-9.009,-2.361,-0.066,-2.417,-2.417,1.259,0.026,14.327,14.327,1.784,-0.015,-26.434,-26.434,1.154,-0.055,-4.812,-4.812,0.734,-0.007,25.555,25.555,0.892,-0.007
2.9493,-9.009,-9.009,-1.626,0.015,-2.417,-2.417,1.259,0.026,14.327,14.327,-0.498,-0.029,-26.434,-26.434,-6.19,0.011,-4.812,-4.812,3.016,-0.037,25.555,25.555,-0.944,-0.004
2.9594,-9.009,-9.009,-1.626,0.015,-2.417,-2.417,1.259,0.026,14.327,14.327,-0.498,-0.029,-26.434,-26.434,-6.19,0.011,-4.812,-4.812,3.016,-0.037,25.555,25.555,-0.944,-0.004
2.9697,-9.009,-9.009,-1.626,0.015,-2.417,-2.417,1.259,0.026,14.327,14.327,-0.498,-0.029,-26.434,-26.434,-6.19,0.011,-4.812,-4.812,3.016,-0.037,25.555,25.555,-0.944,-0.004
2.9798,-9.009,-9.009,-1.626,0.015,-2.417,-2.417,-5.901,0.022,14.349,14.349,-2.308,-0.015,-26.434,-26.434,-6.19,0.011,-4.812,-4.812,3.016,-0.037,25.555,25.555,-0.944,-0.004
2.9899,-9.009,-9.009,-1.626,0.015,-2.417,-2.417,-5.901,0.022,14.349,14.349,-2.308,-0.015,-26.434,-26.434,1.652,0.018,-4.812,-4.812,-2.361,0.007,25.555,25.555,-0.944,-0.004
3.0,-9.009,-9.009,-1.626,0.015,-2.417,-2.417,-5.901,0.022,14.349,14.349,-2.308,-0.015,-26.434,-26.434,1.652,0.018,-4.812,-4.812,-2.361,0.007,25.555,25.555,-0.944,-0.004
3.0102,-9.009,-9.009,-1.626,0.015,-2.417,-2.417,-5.901,0.022,14.349,14.349,-2.308,-0.015,-26.434,-26.434,1.652,0.018,-4.812,-4.812,-2.361,0.007,25.555,25.555,-0.944,-0.004
3.0203,-9.009,-9.009,-1.626,0.015,-2.417,-2.417,-5.901,0.022,14.349,14.349,-2.308,-0.015,-26.434,-26.434,1.652,0.018,-4.812,-4.812,-2.361,0.007,25.555,25.555,-2.229,-0.004
3.0304,-9.009,-9.009,-0.079,-0.011,-2.417,-2.417,-2.885,-0.004,14.349,14.349,5.246,-0.007,-26.412,-26.412,-1.862,-0.04,-4.812,-4.812,-3.488,-0.026,25.555,25.555,-2.125,-0.015
3.0405,-9.009,-9.009,-0.079,-0.011,-2.417,-2.417,-2.885,-0.004,14.349,14.349,5.246,-0.007,-26.412,-26.412,-1.862,-0.04,-4.812,-4.812,-3.488,-0.026,25.555,25.555,-2.125,-0.015
3.0506,-9.009,-9.009,-0.079,-0.011,-2.417,-2.417,-2.885,-0.004,14.349,14.349,5.246,-0.007,-26.412,-26.412,-1.862,-0.04,-4.812,-4.812,-3.488,-0.026,25.555,25.555,-2.125,-0.015
3.0607,-8.987,-8.987,-2.177,-0.007,-2.417,-2.417,0.315,0.022,14.327,14.327,-1.705,0.015,-26.434,-26.434,-3.777,-0.048,-4.812,-4.812,0.079,0.022,25.555,25.555,2.046,0.004
3.0709,-8.987,-8.987,-2.177,-0.007,-2.417,-2.417,0.315,0.022,14.305,14.305,-1.81,-0.044,-26.434,-26.434,-3.777,-0.048,-4.812,-4.812,0.079,0.022,25.555,25.555,2.046,0.004
3.081,-8.987,-8.987,-2.177,-0.007,-2.417,-2.417,0.315,0.022,14.305,14.305,-1.81,-0.044,-26.434,-26.434,-0.944,-0.139,-4.812,-4.812,0.079,0.022,25.555,25.555,2.046,0.004
3.0911,-8.987,-8.987,-3.174,0.007,-2.417,-2.417,-1.18,-0.004,14.305,14.305,1.443,-0.059,-26.434,-26.434,-0.944,-0.139,-4.812,-4.812,-1.075,0.007,25.555,25.555,-0.472,-0.048
3.1013,-8.987,-8.987,-3.174,0.007,-2.417,-2.417,-1.18,-0.004,14.305,14.305,1.443,-0.059,-26.434,-26.434,-0.944,-0.139,-4.812,-4.812,-1.075,0.007,25.555,25.555,-0.472,-0.048
3.1114,-8.987,-8.987,-3.174,0.007,-2.417,-2.417,-1.18,-0.004,14.305,14.305,1.443,-0.059,-26.434,-26.434,-0.944,-0.139,-4.812,-4.812,-1.075,0.007,25.555,25.555,-0.472,-0.048
3.1215,-8.987,-8.987,-3.174,0.007,-2.417,-2.417,-1.18,-0.004,14.305,14.305,1.443,-0.059,-26.434,-26.434,-0.944,-0.139,-4.812,-4.812,-1.075,0.007,25.555,25.555,-0.472,-0.048
3.1316,-8.987,-8.987,-3.174,0.007,-2.417,-2.417,-1.18,-0.004,14.305,14.305,1.443,-0.059,-26.434,-26.434,-0.236,0.029,-4.79,-4.79,0.393,0.0,25.555,25.555,-0.472,-0.048
3.1417,-8.987,-8.987,-3.174,0.007,-2.417,-2.417,-1.18,-0.004,14.305,14.305,1.443,-0.059,-26.434,-26.434,-0.236,0.029,-4.79,-4.79,0.393,0.0,25.555,25.555,0.21,-0.015
3.1518,-8.987,-8.987,4.406,-0.004,-2.417,-2.417,-0.813,0.018,14.305,14.305,-0.052,-0.004,-26.412,-26.412,0.289,-0.062,-4.812,-4.812,0.472,0.018,25.555,25.555,-0.157,-0.011
3.1619,-8.987,-8.987,4.406,-0.004,-2.417,-2.417,-0.813,0.018,14.305,14.305,1.259,0.044,-26.412,-26.412,-1.102,0.018,-4.812,-4.812,0.472,0.018,25.555,25.555,-0.157,-0.011
3.1721,-8.987,-8.987,4.406,-0.004,-2.417,-2.417,-0.813,0.018,14.305,14.305,1.259,0.044,-26.412,-26.412,-1.102,0.018,-4.812,-4.812,0.472,0.018,25.555,25.555,-0.157,-0.011
3.1822,-8.987,-8.987,4.406,-0.004,-2.417,-2.417,-0.813,0.018,14.305,14.305,1.259,0.044,-26.412,-26.412,-1.102,0.018,-4.812,-4.812,0.472,0.018,25.555,25.555,-0.157,-0.011
3.1937,-8.987,-8.987,2.046,0.022,-2.395,-2.395,1.784,0.011,14.305,14.305,-3.724,0.011,-26.412,-26.412,-1.311,-0.026,-4.812,-4.812,1.574,0.0,25.555,25.555,0.289,0.033
3.2038,-8.987,-8.987,3.279,-0.026,-2.395,-2.395,1.784,0.011,14.305,14.305,-3.724,0.011,-26.412,-26.412,-1.311,-0.026,-4.812,-4.812,1.574,0.0,25.555,25.555,0.289,0.033
3.2139,-8.987,-8.987,3.279,-0.026,-2.417,-2.417,-0.525,0.0,14.305,14.305,-3.724,0.011,-26.412,-26.412,-1.311,-0.026,-4.812,-4.812,1.574,0.0,25.555,25.555,0.289,0.033
3.224,-8.987,-8.987,3.279,-0.026,-2.417,-2.417,-0.525,0.0,14.305,14.305,1.207,-0.011,-26.412,-26.412,-0.813,-0.007,-4.812,-4.812,-0.105,0.029,25.555,25.555,0.289,0.033
3.2341,-8.987,-8.987,3.279,-0.026,-2.417,-2.417,-0.525,0.0,14.305,14.305,1.207,-0.011,-26.412,-26.412,-0.813,-0.007,-4.812,-4.812,-0.105,0.029,25.555,25.555,0.289,0.033
3.2443,-8.987,-8.987,3.279,-0.026,-2.417,-2.417,-0.525,0.0,14.305,14.305,1.207,-0.011,-26.412,-26.412,-0.813,-0.007,-4.812,-4.812,-0.105,0.029,25.555,25.555,0.289,0.033
3.2544,-8.987,-8.987,3.279,-0.026,-2.417,-2.417,-0.525,0.0,14.305,14.305,1.207,-0.011,-26.412,-26.412,-0.813,-0.007,-4.812,-4.812,-0.105,0.029,25.533,25.533,-1.836,-0.015
3.2645,-8.987,-8.987,2.99,-0.018,-2.417,-2.417,0.42,-0.018,14.305,14.305,1.207,-0.011,-26.412,-26.412,-0.813,-0.007,-4.812,-4.812,-0.105,0.029,25.533,25.533,-1.836,-0.015
3.2764,-8.987,-8.987,2.99,-0.018,-2.417,-2.417,0.42,-0.018,14.305,14.305,-1.154,0.007,-26.434,-26.434,-1.915,0.007,-4.812,-4.812,-0.105,0.029,25.533,25.533,-1.836,-0.015
3.2865,-8.987,-8.987,-3.462,-0.029,-2.417,-2.417,0.052,-0.004,14.305,14.305,-6.19,0.018,-26.434,-26.434,2.098,0.026,-4.812,-4.812,-1.311,-0.04,25.555,25.555,-1.862,0.022
3.2966,-8.987,-8.987,-3.462,-0.029,-2.417,-2.417,0.052,-0.004,14.305,14.305,-6.19,0.018,-26.434,-26.434,2.098,0.026,-4.812,-4.812,-1.311,-0.04,25.555,25.555,-1.862,0.022
3.3068,-8.987,-8.987,-3.462,-0.029,-2.417,-2.417,0.052,-0.004,14.305,14.305,-2.702,-0.007,-26.412,-26.412,-0.052,0.055,-4.812,-4.812,0.42,0.029,25.555,25.555,-1.862,0.022
3.3169,-8.987,-8.987,-0.052,0.033,-2.417,-2.417,0.052,-0.004,14.305,14.305,-2.702,-0.007,-26.412,-26.412,-0.052,0.055,-4.812,-4.812,0.42,0.029,25.555,25.555,-5.246,0.015
3.327,-8.987,-8.987,-0.052,0.033,-2.417,-2.417,-0.525,0.004,14.305,14.305,3.016,-0.022,-26.412,-26.412,-0.052,0.055,-4.812,-4.812,0.42,0.029,25.555,25.555,-5.246,0.015
3.3371,-8.987,-8.987,-0.052,0.033,-2.417,-2.417,-0.525,0.004,14.305,14.305,3.016,-0.022,-26.412,-26.412,-0.052,0.055,-4.812,-4.812,0.42,0.029,25.555,25.555,-5.246,0.015
3.3472,-8.987,-8.987,-0.052,0.033,-2.417,-2.417,-0.525,0.004,14.305,14.305,3.016,-0.022,-26.412,-26.412,-0.052,0.055,-4.812,-4.812,0.42,0.029,25.555,25.555,-5.246,0.015
3.3596,-8.987,-8.987,-0.052,0.033,-2.417,-2.417,-0.525,0.004,14.305,14.305,3.016,-0.022,-26.412,-26.412,1.154,0.048,-4.812,-4.812,-0.131,0.015,25.555,25.555,-5.246,0.015
3.3697,-8.987,-8.987,5.193,0.022,-2.417,-2.417,-0.525,0.004,14.305,14.305,3.016,-0.022,-26.412,-26.412,1.154,0.048,-4.812,-4.812,-0.131,0.015,25.555,25.555,-1.154,-0.037
3.3798,-8.987,-8.987,5.193,0.022,-2.417,-2.417,-0.525,0.004,14.305,14.305,3.016,-0.022,-26.412,-26.412,1.154,0.048,-4.812,-4.812,-0.131,0.015,25.555,25.555,-1.154,-0.037
3.3899,-8.987,-8.987,5.193,0.022,-2.417,-2.417,-0.525,0.004,14.305,14.305,3.016,-0.022,-26.412,-26.412,1.154,0.048,-4.812,-4.812,-0.131,0.015,25.555,25.555,-1.154,-0.037
3.4,-8.987,-8.987,-1.285,0.004,-2.417,-2.417,-2.308,-0.011,14.305,14.305,3.856,0.037,-26.434,-26.434,-3.279,0.037,-4.812,-4.812,1.495,-0.011,25.555,25.555,-0.446,-0.022
3.4101,-8.987,-8.987,-1.285,0.004,-2.417,-2.417,-2.308,-0.011,14.305,14.305,3.856,0.037,-26.434,-26.434,-3.279,0.037,-4.812,-4.812,1.495,-0.011,25.555,25.555,-0.446,-0.022
3.4203,-8.987,-8.987,-1.285,0.004,-2.417,-2.417,-5.665,-0.026,14.305,14.305,3.856,0.037,-26.434,-26.434,-3.279,0.037,-4.812,-4.812,1.495,-0.011,25.555,25.555,-0.446,-0.022
3.4304,-8.987,-8.987,-0.131,0.026,-2.417,-2.417,-1.049,0.007,14.305,14.305,-2.177,-0.004,-26.412,-26.412,1.285,-0.04,-4.812,-4.812,-1.731,-0.011,25.555,25.555,2.964,0.0
3.4419,-8.987,-8.987,-0.131,0.026,-2.417,-2.417,-1.049,0.007,14.305,14.305,-2.177,-0.004,-26.412,-26.412,1.285,-0.04,-4.812,-4.812,-1.731,-0.011,25.555,25.555,2.964,0.0
3.452,-8.987,-8.987,-0.131,0.026,-2.417,-2.417,1.521,0.018,14.305,14.305,-2.177,-0.004,-26.412,-26.412,1.285,-0.04,-4.812,-4.812,-1.731,-0.011,25.555,25.555,2.964,0.0
3.4621,-8.987,-8.987,-0.131,0.026,-2.417,-2.417,1.521,0.018,14.305,14.305,-0.603,-0.022,-26.434,-26.434,-2.334,0.022,-4.812,-4.812,-1.731,-0.011,25.555,25.555,2.964,0.0
3.4722,-8.987,-8.987,-0.131,0.026,-2.417,-2.417,1.521,0.018,14.305,14.305,-0.603,-0.022,-26.434,-26.434,-2.334,0.022,-4.812,-4.812,-1.049,0.0,25.555,25.555,2.649,-0.004
3.4823,-8.987,-8.987,-0.131,0.026,-2.417,-2.417,1.521,0.018,14.305,14.305,-0.603,-0.022,-26.434,-26.434,-2.334,0.022,-4.812,-4.812,-1.049,0.0,25.555,25.555,2.649,-0.004
3.4925,-8.987,-8.987,-0.131,0.026,-2.417,-2.417,1.521,0.018,14.305,14.305,-0.603,-0.022,-26.434,-26.434,-2.334,0.022,-4.812,-4.812,-1.049,0.0,25.555,25.555,2.649,-0.004
3.5026,-8.987,-8.987,2.544,-0.007,-2.417,-2.417,0.787,0.037,14.305,14.305,-0.761,0.004,-26.412,-26.412,3.41,-0.051,-4.812,-4.812,-4.223,0.004,25.555,25.555,0.577,0.015
3.5128,-8.987,-8.987,2.544,-0.007,-2.417,-2.417,0.787,0.037,14.305,14.305,-0.761,0.004,-26.412,-26.412,3.41,-0.051,-4.812,-4.812,-4.223,0.004,25.555,25.555,0.577,0.015
3.523,-8.987,-8.987,2.544,-0.007,-2.417,-2.417,-1.757,-0.015,14.305,14.305,1.993,-0.015,-26.412,-26.412,0.105,0.022,-4.812,-4.812,-3.121,-0.022,25.555,25.555,0.577,0.015
3.5333,-8.987,-8.987,1.469,0.011,-2.417,-2.417,-3.305,0.018,14.305,14.305,-0.787,0.022,-26.412,-26.412,-2.702,0.0,-4.812,-4.812,3.279,-0.011,25.555,25.555,1.39,-0.018
3.5434,-8.987,-8.987,1.469,0.011,-2.417,-2.417,-3.305,0.018,14.305,14.305,-0.787,0.022,-26.412,-26.412,-2.702,0.0,-4.812,-4.812,3.279,-0.011,25.555,25.555,1.39,-0.018
3.5535,-8.987,-8.987,2.046,0.007,-2.417,-2.417,-3.2,0.026,14.305,14.305,-0.787,0.022,-26.412,-26.412,-2.702,0.0,-4.812,-4.812,3.279,-0.011,25.555,25.555,1.39,-0.018
3.5636,-8.987,-8.987,2.046,0.007,-2.417,-2.417,-3.2,0.026,14.305,14.305,-0.787,0.022,-26.412,-26.412,-2.702,0.0,-4.812,-4.812,3.279,-0.011,25.555,25.555,1.39,-0.018
3.5737,-8.987,-8.987,2.046,0.007,-2.417,-2.417,-3.2,0.026,14.305,14.305,-2.544,0.011,-26.434,-26.434,0.21,0.015,-4.812,-4.812,3.279,-0.011,25.555,25.555,1.39,-0.018
3.5839,-8.987,-8.987,2.046,0.007,-2.417,-2.417,-3.2,0.026,14.305,14.305,-2.544,0.011,-26.434,-26.434,0.21,0.015,-4.812,-4.812,3.279,-0.011,25.555,25.555,1.39,-0.018
3.594,-8.987,-8.987,2.046,0.007,-2.417,-2.417,-3.2,0.026,14.305,14.305,-2.544,0.011,-26.434,-26.434,0.21,0.015,-4.812,-4.812,-0.839,0.004,25.555,25.555,-4.302,0.04
3.6041,-8.987,-8.987,1.023,-0.029,-2.417,-2.417,0.787,-0.044,14.305,14.305,-2.544,0.011,-26.434,-26.434,0.21,0.015,-4.812,-4.812,-0.839,0.004,25.555,25.555,-4.302,0.04
3.6142,-8.987,-8.987,4.144,0.007,-2.417,-2.417,1.102,-0.011,14.305,14.305,-0.157,0.004,-26.412,-26.412,0.131,-0.007,-4.812,-4.812,0.236,-0.011,25.555,25.555,-1.495,0.0
3.6243,-8.987,-8.987,4.144,0.007,-2.417,-2.417,1.102,-0.011,14.305,14.305,-0.157,0.004,-26.412,-26.412,0.131,-0.007,-4.812,-4.812,0.236,-0.011,25.555,25.555,-1.495,0.0
3.6344,-8.987,-8.987,4.144,0.007,-2.417,-2.417,1.102,-0.011,14.305,14.305,-0.157,0.004,-26.412,-26.412,0.131,-0.007,-4.812,-4.812,0.236,-0.011,25.555,25.555,-1.495,0.0
3.6446,-8.987,-8.987,0.446,0.022,-2.417,-2.417,1.364,-0.011,14.305,14.305,-1.941,-0.015,-26.434,-26.434,0.629,-0.026,-4.812,-4.812,1.495,0.04,25.555,25.555,-1.757,-0.022
